text,vulgar,hate,religious,threat,troll,Insult
"একই সেমিনারে মানুষ এবং অমানুষের তফাৎ দেখুন,বিষয়টা অনেকেরই অজানা,বাংলাদেশী বংশদ্ভূত নিউজিল্যান্ডের নাগরিক ।প্রেসিডেন্ট ট্রাম্পের কাছে যেখানে প্রিয়া সাহা নিজ দেশের নামে একগাদা বানোয়াট মিথ্যা তথ্য দিয়ে এসেছেন ।নিজ অথবা দলীয় স্বার্থের লোভে বিক্রি করেছেন দেশকে। সেই অনুষ্ঠানেই অনন্য নজির স্থাপন করে এসেছেন একজন মুসলমান । তিনি বাংলাদেশী বংশোদভূত নিউজিল্যান্ডের বাসিন্দা ফরিদ আহমদ ।অন্যদের পাশাপাশি তিনিও ট্রাম্পের সঙ্গে দেখা করার সুযোগ পেয়েছিলেন নিউজিল্যান্ডে সাম্প্রদায়িক সম্প্রীতি তুলে ধরার জন্য । তিনি সংখ্যালঘু মুসলমান হয়ে নিজ দেশ নিউজিল্যান্ডের বিস্তর প্রশংসা করেছেন ।সাম্প্রতিক সময়ে ঘটে যাওয়া ক্রাইস্টচার্চ মসজিদে হামলায় তাজা ঘা নিয়েই তিনি সেখানে উপস্থিত হয়েছিলেন, যে হামলায় ফরিদ আহমদের স্ত্রীও শহীদ হয়েছেন । কিন্তু সেটি নিয়ে বিরুপ কোনো বিষয় উপস্থাপন করা তো দূরে বরং ট্রাম্পকে ধন্যবাদ দিয়েছেন সে হামলার পর তাদের সহযোগিতামূলক মনোভাবের জন্য ।ফরিদ আহমদের এমন ভূমিকায় প্রসংশা করেছেন নিউজিল্যান্ডের প্রধানমন্ত্রী জাসিন্দা আরডান । বলেছেন: ফরিদ আহমেদ এমন একজন মানুষ, যিনি মানবতাকেই এগিয়ে নিয়ে যাচ্ছেন ।মজার",0,0,0,0,0,0
এই কীট গুলোকে রোলারের তলায় পিষে মারা দরকার জানোয়ার কোথাকরের বাঁদর শয়তান বজ্জাত বর্বর শ্রেণী এরা এটা কি সমাজ ?,0,0,0,1,0,0
তবে তর কপালে সনি আছে,0,0,0,1,0,0
হত্যাকারীদের ফাসি দিতেই হউক,0,0,0,1,0,0
"ধরুন, ট্রাম্পের কাছে নালিশটা যদি কোন দাঁড়িওয়ালা ব্যক্তি কিংবা কোন মাদ্রাসার ছাত্র/শিক্ষক করেছে,,,,, তারপর? তারপর কী হতো জানেন! খুশি কবীর, শাহরিয়ার কবীর, সুলতানা কামাল, পীযুষ মুখোপাধ্যায়, ইনু আর মেননরা মাদ্রাসার চৌদ্দ গোষ্ঠী উদ্ধারতো করতোই, পাশাপাশি রাজপথ, রেলপথ অবরোধ করে ঐ মৌলভীদের ফাঁসি+সকল মাদ্রাসা বন্ধ করতে বাধ্য করত।",0,0,1,0,0,0
দশ বছরে পঞ্চাশ টেষ্ট খেলে ক্লান্ত হয়ে গেছে সাকিব কিন্তু কোটি টাকার আইপিএলে ত্রিশ দিনে চৌদ্দ বা পনের ম্যাচ খেলতে ক্লান্ত লাগেনা ডলার ম্যান সাকিবের,0,0,0,0,1,0
ছাত্রলীগের ছেলেরা কতটা বেয়াদব ও হিংস্র তা এখানে প্রতিও মান ।,0,1,0,0,0,0
বলদ নয়াদিগন্ত কালকে রিপোর্ট করলো হিলারী শপথ নেওয়ার প্রস্তুতি নিচ্ছেন ট্রাম্প শিবিরে হতাশা।,0,0,0,0,0,1
মালাউন মরছে হে হে মালাউন মরছে হে হে হে,0,0,1,0,0,0
"সব বেডি বারো ভাতারি হয় না ভাই, কিছু কিছু ১০০ ভাতারিও হয়",1,0,0,0,0,0
একসময় আব্বারা বাসায় মেহমান আসলে বিভিন্ন দেশের রাজধানীর নাম এক নিঃশ্বাসে মুখস্ত বলাতো,0,0,0,0,0,0
অনেক বেশি সুন্দর নাটক এক কথায় অসাধারণ,0,0,0,0,0,0
ছেলে দুইটাকে ভালো লাগছে কিন্তু মেয়ে টাকে ভালো লাগল না,0,1,0,0,0,0
নাটকের সব মুহুর্তই অনেক মজাদার এবং অানন্দদায়ক ছিল কিন্তু সব কিছুর উর্দ্ধে ছিল নামাজের জন্য দাওয়াত দেয়া,0,0,0,0,0,0
তোরা মেয়ের নামে কলংক তোদের ভোধা বিতর কতো রস তোদের কে চুদে পতী দিতে পারেনাই তোদের জামাই।,1,0,0,0,0,1
একটু ভাত দিলাম... সে ভাতও খেলো,0,0,0,0,0,0
জোশ একটা নাটক পরিচালককে ধন্যবাদ এরকম ভালো মানের গল্পসমৃদ্ধ নাটক উপহার দেওয়ার জন্য,0,0,0,0,0,0
সাকিব টাকা উড়ায় । সাকিব ফালতু টাকা খরচ করে । সাকিব বিদেশে যায় মার্কেটিং করতে । সাকিব বউয়ের জন্য দামী পোষাক কেনে । সাকিব এসি বাথরুমে বাথরুম করে । সাকিব ভালো না ।,0,0,0,0,1,0
গাছের গোড়া কেটে মাথায় পানি ঢেলে লাভ আছে কি? রামপাল ছাড়া বিদ্যুৎ কেন্দ্র করার আর কোনো জায়গা নাই? কোটি বাঙালির প্রাণের দাবির চেয়ে তার কাছে কি কোটি রেন্ডিয়ানের দাবিই বড়?,0,1,0,0,0,0
সিমান্তে ভারতের বিএসএফ বাংলাদেশের একজন সাধারণ মানুষকে হত্ত্যা করে সে বদলা বাংলাদেশ নিতে নাপারলেও পাকিরা কিক্তু পুশায় দিচ্ছে । এটায় আমাদের জন্য খুশীর খবর ।।,0,1,0,0,0,0
"মোটা হাতি সব গুলা, প্রথমের মাল গুলা ভালই দেখতে ছিলো",1,0,0,0,0,1
অসাধারন হয়ছে আমি মনে করি এই ঈদের সেরা নাটক ইরফান তানজিন অসাধারন এক জুটি,0,0,0,0,0,0
